price,bedrooms,bathrooms,sqft_living,floors,view,sqft_above,sqft_basement
600000.0,4.0,2.25,3070,2.0,0,3070,0
470000.0,3.0,2.0,1730,1.0,0,1730,0
319950.0,2.0,1.0,920,1.0,0,920,0
712000.0,3.0,2.75,3200,2.0,0,3200,0
775000.0,4.0,2.75,3010,2.0,0,3010,0
390000.0,3.0,2.25,1600,1.0,0,1090,510
585000.0,4.0,2.5,2840,2.0,0,2840,0
1027000.0,3.0,2.5,2430,2.0,1,2430,0
232603.0,3.0,1.75,1750,2.0,0,1750,0
543000.0,3.0,2.25,1240,3.0,0,1240,0
607500.0,3.0,3.25,1530,3.0,0,1530,0
750000.0,3.0,3.5,3390,2.0,0,3040,350
728050.0,3.0,2.5,2320,1.0,0,2320,0
734990.0,4.0,2.5,2650,2.0,0,2650,0
330000.0,3.0,2.5,2238,2.0,0,2238,0
605000.0,4.0,2.5,2620,2.0,0,2620,0
441000.0,3.0,2.75,1910,1.0,0,1160,750
650000.0,4.0,2.5,3040,2.0,0,3040,0
395000.0,3.0,1.0,1500,1.0,0,900,600
245000.0,1.0,0.75,380,1.0,0,380,0
905000.0,4.0,3.5,2970,2.0,0,2340,630
660000.0,4.0,3.25,3030,2.0,0,3030,0
378000.0,4.0,2.5,1890,1.0,0,1230,660
600000.0,2.0,1.0,1040,1.0,0,1040,0
632500.0,4.0,2.5,2090,2.0,0,2090,0
210000.0,2.0,2.0,1680,2.0,0,1680,0
754800.0,2.0,2.5,2770,2.0,0,2770,0
175000.0,2.0,1.0,1020,1.0,0,1020,0
455000.0,3.0,2.25,1470,2.0,0,1470,0
450000.0,3.0,2.0,1430,1.0,0,980,450
790000.0,4.0,1.75,2050,1.0,3,1450,600
480000.0,4.0,1.0,2080,1.0,0,1040,1040
850000.0,3.0,2.25,2870,2.0,0,2250,620
725000.0,4.0,3.25,3940,2.0,3,3440,500
380000.0,3.0,1.5,1520,1.0,0,1020,500
979000.0,3.0,1.5,1700,1.0,1,1700,0
359950.0,3.0,2.25,1940,1.0,0,1100,840
665900.0,4.0,2.25,2870,2.0,1,2220,650
812000.0,3.0,3.25,3240,2.0,0,3240,0
203000.0,3.0,1.0,1150,1.0,0,1150,0
456000.0,3.0,1.5,1440,1.0,0,1440,0
547000.0,5.0,2.5,2200,1.5,0,1420,780
280000.0,3.0,2.0,1470,1.0,0,1470,0
640000.0,2.0,1.75,1760,1.0,0,880,880
477000.0,3.0,1.75,1780,1.0,0,1210,570
455000.0,4.0,2.25,2450,1.0,2,1650,800
587206.0,3.0,3.5,1890,2.0,0,1640,250
425000.0,3.0,2.5,2540,2.0,0,2540,0
511500.0,4.0,1.0,1360,1.5,0,1360,0
218000.0,2.0,2.0,1310,2.0,0,1310,0
332000.0,3.0,2.0,1510,1.0,0,1510,0
279000.0,4.0,2.0,2200,1.0,0,1100,1100
950000.0,4.0,2.5,3360,2.0,0,3360,0
970500.0,3.0,2.75,2470,2.0,0,2470,0
412000.0,2.0,1.0,1260,1.0,0,690,570
400000.0,3.0,1.0,1430,1.5,0,1430,0
200000.0,3.0,2.25,1230,1.5,0,1230,0
397000.0,4.0,2.5,2320,2.0,0,2320,0
715000.0,4.0,2.5,3290,2.0,0,3290,0
371000.0,4.0,2.5,2550,2.0,0,2550,0
458000.0,3.0,2.5,1870,2.0,0,1870,0
436500.0,5.0,3.0,3110,1.0,0,1790,1320
329950.0,3.0,2.5,1820,2.0,0,1820,0
950000.0,3.0,3.25,3050,1.0,4,1650,1400
282000.0,4.0,2.0,1890,2.0,0,1890,0
250000.0,1.0,1.0,800,1.0,0,680,120
200000.0,2.0,1.0,860,1.0,0,860,0
1300000.0,5.0,4.0,3366,2.5,2,2966,400
355000.0,4.0,2.5,2040,2.0,0,2040,0
425000.0,3.0,2.25,1790,1.0,0,1290,500
869000.0,4.0,3.0,3740,2.0,0,3060,680
915000.0,3.0,3.25,2660,2.0,0,2170,490
925000.0,4.0,2.0,3140,1.0,0,2040,1100
390000.0,3.0,1.0,1160,1.5,0,1160,0
330000.0,3.0,2.25,1860,2.0,0,1860,0
482500.0,4.0,3.0,1630,1.0,0,1110,520
525000.0,3.0,2.25,1750,3.0,0,1750,0
237000.0,3.0,1.0,1300,1.0,0,1300,0
205000.0,3.0,1.0,960,1.0,0,960,0
623000.0,3.0,2.5,1850,2.0,0,1850,0
565000.0,4.0,2.75,3260,2.0,0,3260,0
400000.0,4.0,2.25,2420,1.0,0,1400,1020
405000.0,3.0,1.0,1460,1.5,0,1460,0
337000.0,4.0,3.0,2240,2.0,0,2240,0
355000.0,2.0,1.0,1240,1.0,1,1000,240
885000.0,3.0,2.25,2060,1.0,0,1610,450
420000.0,5.0,2.75,2280,1.0,0,1300,980
448000.0,4.0,2.5,2510,2.0,2,2510,0
800000.0,4.0,2.75,3150,2.0,0,3150,0
830000.0,5.0,2.25,2780,2.0,0,2780,0
780000.0,3.0,2.25,2140,2.0,0,2140,0
325000.0,2.0,1.0,840,1.0,0,840,0
488800.0,4.0,2.25,2170,1.0,0,1300,870
489000.0,4.0,2.0,2120,1.0,0,1060,1060
595000.0,3.0,2.75,3290,2.0,0,3290,0
359900.0,5.0,2.25,2290,1.0,0,1290,1000
925000.0,4.0,2.75,3730,2.0,0,3730,0
625000.0,3.0,2.5,2440,2.0,0,2440,0
339990.0,3.0,2.5,2570,2.0,0,2570,0
775950.0,4.0,2.5,2970,2.0,0,2970,0
420000.0,5.0,3.0,2630,2.0,0,1670,960
654000.0,3.0,3.25,1530,2.0,0,1280,250
725000.0,3.0,3.5,3690,2.0,0,3690,0
375000.0,2.0,1.0,1230,2.0,0,830,400
1100000.0,3.0,2.5,2200,1.0,1,1400,800
639500.0,4.0,2.25,2330,2.0,0,2330,0
849000.0,4.0,2.0,2160,1.5,1,2160,0
418000.0,4.0,1.5,1550,1.0,0,1000,550
442900.0,4.0,1.75,1780,1.0,0,890,890
750000.0,3.0,1.75,2610,1.5,0,1680,930
930000.0,3.0,2.5,3290,2.0,0,3290,0
565000.0,2.0,1.75,1330,1.0,0,960,370
874150.0,4.0,3.5,3530,2.0,1,2570,960
545000.0,4.0,2.5,2090,2.0,0,2090,0
500000.0,4.0,2.5,2040,1.0,0,1420,620
687000.0,4.0,2.5,2370,2.0,0,2370,0
810000.0,4.0,2.5,2810,2.0,0,2810,0
439500.0,3.0,2.5,2050,1.0,0,1570,480
802000.0,3.0,1.75,2870,1.5,0,1840,1030
732600.0,4.0,2.5,2130,1.0,0,1230,900
374000.0,4.0,2.5,2580,2.0,0,2580,0
330000.0,4.0,2.5,2380,2.0,0,2380,0
290900.0,2.0,2.0,1610,2.0,0,1610,0
577000.0,3.0,2.5,2060,1.0,0,1330,730
280000.0,2.0,1.0,1010,1.0,0,1010,0
675000.0,4.0,2.5,2810,2.0,0,2810,0
800000.0,3.0,2.25,2380,1.0,0,1450,930
299995.0,2.0,1.0,1060,1.0,0,1060,0
440000.0,3.0,1.75,1560,1.0,0,1250,310
249500.0,2.0,1.75,1500,1.0,0,1500,0
690000.0,2.0,1.0,970,1.0,0,970,0
235000.0,3.0,1.0,1170,1.0,0,1170,0
320000.0,3.0,2.5,2280,2.0,0,2280,0
334000.0,4.0,1.5,1150,1.5,0,1150,0
442000.0,4.0,2.5,2520,2.0,0,2520,0
264000.0,3.0,1.75,1760,1.0,0,1760,0
275000.0,2.0,1.0,1180,1.0,0,1180,0
430000.0,2.0,1.5,950,1.0,0,950,0
550000.0,3.0,2.5,1900,2.0,0,1900,0
775000.0,4.0,2.5,2300,2.0,0,2300,0
449000.0,4.0,2.5,1850,1.0,0,1230,620
420000.0,3.0,2.0,1200,1.0,0,880,320
735000.0,4.0,2.25,2270,1.0,0,1340,930
200000.0,3.0,1.5,1090,1.0,0,1090,0
286000.0,3.0,2.75,1100,2.0,0,780,320
579000.0,3.0,2.5,1640,3.0,0,1640,0
345100.0,3.0,3.75,1950,1.0,0,1360,590
350000.0,3.0,1.75,1660,1.5,0,1660,0
291500.0,3.0,1.0,880,1.5,0,880,0
649950.0,3.0,2.5,1500,2.0,0,1200,300
458500.0,3.0,2.0,1890,2.0,0,1430,460
500000.0,3.0,1.0,1150,2.0,0,1150,0
362300.0,3.0,2.5,2430,2.0,0,2430,0
324000.0,4.0,1.75,2110,1.0,0,1170,940
495000.0,3.0,2.0,2950,2.0,0,2310,640
233500.0,3.0,2.25,1650,2.0,0,1650,0
479000.0,3.0,2.25,2110,2.0,0,2110,0
322200.0,4.0,2.25,2010,2.0,0,2010,0
835000.0,4.0,2.5,3030,2.0,0,3030,0
347000.0,3.0,1.0,1270,1.0,0,1270,0
725000.0,3.0,1.75,1610,1.0,0,1610,0
345000.0,3.0,1.0,1140,2.0,0,1140,0
345950.0,3.0,2.5,2110,2.0,0,2110,0
550000.0,3.0,1.75,1840,1.0,0,1840,0
399950.0,3.0,1.75,1560,1.0,0,810,750
269500.0,3.0,1.75,1840,1.0,0,1240,600
494000.0,4.0,2.5,1830,1.0,0,1540,290
453000.0,4.0,1.75,2120,1.0,0,1060,1060
442500.0,3.0,1.75,1600,1.0,0,1050,550
235000.0,4.0,1.75,1450,1.5,0,1180,270
389800.0,3.0,1.75,1880,1.0,0,1880,0
346000.0,3.0,1.75,1270,1.0,0,880,390
360000.0,4.0,1.5,1720,1.0,0,1720,0
650000.0,4.0,2.5,2400,2.0,0,2400,0
290000.0,3.0,1.0,1150,1.0,0,990,160
234000.0,2.0,1.0,870,1.0,0,870,0
260000.0,4.0,2.5,2000,2.0,0,2000,0
349900.0,3.0,2.0,2420,1.0,0,1210,1210
275000.0,3.0,1.0,1080,1.0,0,1080,0
725000.0,4.0,2.5,3420,2.0,0,3420,0
375000.0,4.0,2.5,1870,2.0,0,1870,0
470000.0,3.0,2.5,2150,2.0,0,2150,0
490000.0,3.0,2.25,1470,2.0,0,1080,390
615000.0,5.0,2.0,2130,1.5,0,1270,860
249000.0,3.0,1.0,1000,1.0,0,1000,0
396500.0,3.0,1.75,2390,1.0,0,1350,1040
405000.0,2.0,1.0,860,1.0,0,860,0
560000.0,3.0,2.5,1960,2.0,0,1960,0
459950.0,4.0,2.5,2000,2.0,0,2000,0
265000.0,3.0,1.0,1620,1.5,0,1620,0
430000.0,3.0,1.75,1300,1.0,0,1300,0
525000.0,2.0,1.0,1080,1.0,3,1080,0
415000.0,4.0,2.5,2170,1.0,3,1350,820
600000.0,3.0,2.5,2260,2.0,0,2260,0
225000.0,3.0,1.75,1580,1.0,0,1580,0
300000.0,4.0,2.5,2620,2.0,0,2620,0
491234.0,4.0,2.5,1540,2.0,0,1540,0
905000.0,4.0,3.25,3440,2.0,0,3440,0
199950.0,5.0,2.5,1740,1.0,0,1740,0
450000.0,4.0,1.75,2160,1.0,0,1260,900
899000.0,3.0,1.0,1480,2.0,0,1480,0
400000.0,4.0,1.75,1700,1.5,0,1340,360
471001.0,3.0,1.75,1800,1.0,0,900,900
385000.0,3.0,3.25,1630,3.0,0,1630,0
326000.0,3.0,1.0,1030,1.0,0,1030,0
335000.0,1.0,1.0,720,1.0,0,720,0
320000.0,4.0,1.5,1890,1.0,0,1890,0
300000.0,4.0,2.5,1840,2.0,0,1840,0
269950.0,4.0,2.5,2540,2.0,0,2540,0
1220000.0,4.0,3.75,3520,1.5,0,2200,1320
590000.0,4.0,2.5,3220,1.5,0,3220,0
750000.0,3.0,2.0,1820,1.5,0,1720,100
239950.0,3.0,1.75,1230,1.0,0,1230,0
215000.0,3.0,2.0,1340,1.0,0,1340,0
165000.0,3.0,1.0,1200,1.0,0,1200,0
261350.0,3.0,1.75,1390,1.0,0,1390,0
569000.0,4.0,2.0,1730,1.0,0,1060,670
425000.0,3.0,2.25,1580,1.0,0,1180,400
715000.0,4.0,2.5,2650,1.0,0,1680,970
337000.0,3.0,1.75,1310,1.0,0,1310,0
560000.0,4.0,2.5,2300,2.0,0,2300,0
449500.0,3.0,2.25,1780,1.0,2,1340,440
660000.0,3.0,3.25,1980,3.0,0,1980,0
685000.0,2.0,1.5,1300,1.0,2,1300,0
905000.0,5.0,3.5,3500,2.0,0,2570,930
403500.0,3.0,1.0,1830,1.0,0,1200,630
405000.0,3.0,2.25,1520,3.0,0,1520,0
385000.0,4.0,2.75,2700,2.0,0,2700,0
285000.0,3.0,2.5,1660,2.0,0,1660,0
249900.0,3.0,2.0,1310,1.0,0,1310,0
633634.0,4.0,3.5,2960,2.0,0,2960,0
329900.0,3.0,2.5,2242,2.0,0,2242,0
310000.0,3.0,2.5,2540,2.0,0,2540,0
345000.0,3.0,1.5,1420,2.0,0,1140,280
160797.0,3.0,1.5,1270,2.0,0,1270,0
562500.0,3.0,2.25,1300,2.0,0,1000,300
664950.0,5.0,3.0,3190,1.0,2,1890,1300
515000.0,5.0,3.25,2910,2.0,0,2040,870
497000.0,3.0,2.25,1630,2.0,0,1630,0
312891.0,5.0,3.0,2300,2.0,0,2300,0
670000.0,3.0,2.5,3310,2.0,2,2440,870
362500.0,2.0,1.5,940,2.0,0,940,0
402101.0,2.0,0.75,1020,2.0,0,1020,0
438000.0,3.0,1.75,1520,1.0,0,790,730
687500.0,4.0,1.75,2330,1.5,0,1510,820
160000.0,3.0,1.5,1010,1.0,0,1010,0
415000.0,3.0,1.75,1070,1.0,0,1070,0
405000.0,3.0,2.5,3170,2.0,0,2360,810
880000.0,4.0,2.5,3030,3.0,0,3030,0
640000.0,4.0,2.5,2341,2.0,0,2341,0
819000.0,3.0,3.5,2130,2.0,2,1530,600
520000.0,3.0,1.75,2300,1.0,0,2300,0
367500.0,3.0,1.0,1660,1.0,0,1160,500
762500.0,4.0,2.75,2610,1.0,0,1760,850
300000.0,3.0,1.0,2150,1.0,0,2150,0
530000.0,2.0,1.5,1580,1.0,2,1280,300
379000.0,3.0,2.5,1740,2.0,0,1740,0
615000.0,2.0,1.0,1270,1.0,0,1090,180
660000.0,2.0,2.25,2550,2.0,0,1860,690
380000.0,3.0,2.25,1860,2.0,0,1860,0
314900.0,4.0,1.75,2700,1.0,0,1380,1320
324950.0,3.0,1.5,1460,1.0,0,1460,0
225000.0,3.0,1.75,1330,1.0,0,1330,0
535000.0,3.0,2.5,2070,2.0,0,2070,0
348500.0,3.0,1.5,1360,1.0,0,1360,0
725000.0,4.0,2.5,2650,2.0,0,2650,0
925000.0,4.0,3.0,3580,1.5,0,3580,0
549000.0,2.0,1.0,2034,1.0,4,1159,875
400000.0,3.0,2.0,1230,1.0,0,990,240
1157400.0,3.0,2.5,2740,2.0,2,2740,0
349950.0,4.0,2.5,2090,2.0,0,2090,0
339000.0,4.0,2.0,2470,1.5,0,1970,500
615000.0,3.0,1.75,1720,1.0,0,960,760
751000.0,4.0,3.25,3090,2.0,0,2370,720
941000.0,4.0,1.75,2320,1.5,0,1820,500
600000.0,4.0,1.75,1740,1.0,0,1740,0
455000.0,4.0,2.5,2950,2.0,0,2950,0
485000.0,3.0,2.5,1500,1.0,0,900,600
339000.0,3.0,1.0,1100,1.0,0,720,380
258000.0,3.0,1.0,1490,1.0,0,1120,370
455000.0,2.0,1.5,1200,2.0,0,1000,200
437000.0,4.0,2.5,1890,1.0,0,1290,600
689000.0,3.0,1.75,2200,1.0,0,1500,700
319000.0,4.0,2.5,2510,1.0,0,1610,900
510000.0,3.0,2.25,1420,3.0,0,1420,0
440000.0,3.0,1.75,2000,1.0,2,1480,520
1010000.0,2.0,2.0,1460,1.0,2,1460,0
875000.0,4.0,2.5,3220,2.0,0,3220,0
304000.0,4.0,2.0,1310,1.0,0,1310,0
139000.0,2.0,1.0,690,1.0,0,690,0
464500.0,3.0,1.75,1150,1.0,0,1150,0
336500.0,3.0,1.0,1480,1.0,0,970,510
230000.0,4.0,1.75,1850,1.0,0,1270,580
425000.0,3.0,2.5,1930,2.0,0,1930,0
300000.0,2.0,1.0,750,1.0,0,750,0
457500.0,3.0,2.25,1430,2.0,0,980,450
366000.0,3.0,1.75,1840,1.0,0,1340,500
502000.0,3.0,2.0,1300,1.0,0,1300,0
194000.0,3.0,1.0,1050,1.0,0,1050,0
305000.0,4.0,2.25,2210,2.0,0,2210,0
343500.0,4.0,1.75,1760,1.0,2,1180,580
325000.0,3.0,1.0,850,1.0,0,850,0
850000.0,4.0,3.5,3920,2.0,0,3920,0
420000.0,3.0,2.5,2140,2.0,0,2140,0
257500.0,2.0,2.0,1180,1.0,0,1180,0
317000.0,5.0,2.5,2360,1.0,0,1180,1180
970000.0,3.0,2.25,3060,1.5,2,1810,1250
252000.0,3.0,2.25,1670,1.0,0,1190,480
683500.0,3.0,1.5,1820,1.5,0,1640,180
289000.0,3.0,2.5,1970,2.0,0,1090,880
355000.0,2.0,2.25,930,2.0,0,630,300
675000.0,3.0,3.5,2300,1.0,0,2300,0
396500.0,3.0,2.5,2590,1.0,0,2590,0
362500.0,4.0,1.75,1450,1.0,0,1450,0
395000.0,4.0,1.75,1540,1.0,0,770,770
599000.0,5.0,2.75,2730,1.0,0,2080,650
218000.0,3.0,1.0,880,1.0,0,880,0
589950.0,4.0,2.5,3190,2.0,0,3190,0
218000.0,3.0,1.5,1330,1.0,0,1330,0
360000.0,3.0,1.75,1500,1.0,0,1500,0
350000.0,2.0,1.0,740,1.0,0,740,0
350000.0,4.0,3.0,2560,2.0,0,2560,0
845000.0,3.0,2.0,2540,1.5,0,1840,700
329950.0,2.0,1.0,900,1.0,0,900,0
425000.0,4.0,1.5,1600,1.5,0,1600,0
210000.0,2.0,1.0,970,1.0,0,970,0
631500.0,2.0,1.0,1130,1.0,0,1130,0
295000.0,2.0,1.0,650,1.0,0,650,0
575000.0,3.0,2.25,2400,1.5,0,1440,960
415000.0,3.0,2.5,2280,2.0,0,2280,0
639888.0,4.0,2.5,2050,2.0,0,2050,0
329445.0,2.0,1.5,830,2.0,0,830,0
745641.0,4.0,2.5,2440,2.0,0,2440,0
395000.0,3.0,2.5,1600,2.0,0,1600,0
790000.0,4.0,3.5,3190,2.0,0,3190,0
890000.0,4.0,1.0,2550,2.0,0,2370,180
400000.0,3.0,2.5,2180,1.0,0,1420,760
365500.0,3.0,2.0,1410,1.0,0,1410,0
245000.0,3.0,2.0,1410,1.0,0,1410,0
390000.0,4.0,2.5,2340,2.0,0,2340,0
196500.0,3.0,1.0,1320,1.0,0,1320,0
276900.0,3.0,1.0,1270,1.0,0,1270,0
505000.0,3.0,2.5,1860,2.0,0,1860,0
1229000.0,4.0,3.5,3770,2.0,0,2830,940
352000.0,4.0,1.0,1530,1.0,0,980,550
597326.0,4.0,4.0,3570,2.0,0,2860,710
800000.0,2.0,1.0,1740,1.0,0,1740,0
270000.0,3.0,2.5,1670,1.0,0,1300,370
235000.0,4.0,2.0,1570,2.0,0,1570,0
409900.0,2.0,2.5,1590,2.0,0,1590,0
739900.0,5.0,2.5,2980,2.0,0,2980,0
608000.0,4.0,2.5,2690,2.0,0,2690,0
381500.0,2.0,1.0,900,1.0,0,900,0
562100.0,2.0,0.75,1440,1.0,0,1200,240
740000.0,4.0,2.5,3000,2.0,0,3000,0
308000.0,3.0,1.0,1640,1.5,0,1640,0
905000.0,5.0,3.5,3100,1.0,4,1660,1440
356000.0,4.0,2.0,2020,1.5,0,2020,0
750000.0,3.0,1.5,1840,1.5,0,1340,500
418800.0,4.0,2.25,2100,1.0,0,1290,810
276000.0,4.0,2.25,2460,1.0,0,2460,0
725000.0,3.0,2.5,2610,2.0,0,2610,0
285000.0,3.0,2.0,1460,1.0,0,1460,0
205000.0,3.0,1.0,1050,1.0,0,1050,0
583000.0,3.0,2.5,1790,2.0,0,1790,0
657000.0,4.0,2.5,2180,1.5,0,1420,760
386000.0,4.0,2.25,2050,2.0,2,1770,280
589950.0,5.0,3.0,2790,1.0,3,1500,1290
575000.0,3.0,2.25,1700,1.5,0,1100,600
574000.0,3.0,2.5,2380,2.0,0,2380,0
690500.0,5.0,2.0,2000,1.5,2,1280,720
565000.0,2.0,1.75,1670,1.0,0,1670,0
500000.0,3.0,1.5,1190,1.0,0,970,220
286000.0,2.0,1.0,780,1.0,0,780,0
450000.0,3.0,1.5,2330,1.0,0,1330,1000
870000.0,4.0,2.75,2840,1.5,0,1960,880
725000.0,4.0,2.5,2490,2.0,0,2490,0
275000.0,2.0,1.0,770,1.0,0,770,0
645000.0,3.0,2.75,1850,1.0,2,1850,0
152000.0,3.0,1.0,1090,1.0,0,1090,0
315000.0,4.0,2.0,1780,1.5,0,930,850
190000.0,1.0,0.75,930,1.0,0,930,0
700000.0,4.0,2.5,2770,2.0,0,2770,0
233000.0,3.0,1.0,1250,1.5,0,1250,0
249000.0,4.0,2.25,1830,2.0,0,1830,0
310000.0,2.0,1.0,870,1.0,0,870,0
265950.0,3.0,1.5,1150,1.0,0,1150,0
200000.0,3.0,1.0,1150,1.5,0,1150,0
402000.0,4.0,2.25,2000,2.0,0,1650,350
505000.0,3.0,1.75,1640,1.0,2,1640,0
482000.0,3.0,2.5,2420,2.0,0,2420,0
299950.0,3.0,1.75,1790,1.0,3,1790,0
770000.0,4.0,2.5,3920,2.0,0,3920,0
245700.0,3.0,2.25,1640,1.0,0,1180,460
283000.0,3.0,1.0,890,1.0,0,890,0
650000.0,4.0,2.75,1910,1.0,0,1420,490
530000.0,5.0,2.25,2140,1.0,0,1070,1070
440000.0,3.0,1.75,2030,1.0,0,2030,0
599990.0,3.0,2.25,2680,1.0,0,1570,1110
544000.0,4.0,2.5,2030,2.0,0,2030,0
270000.0,2.0,1.0,2060,1.0,0,1260,800
435000.0,2.0,1.0,1060,1.5,0,1060,0
349000.0,3.0,1.0,1010,1.0,0,1010,0
320000.0,4.0,2.5,2000,2.0,0,2000,0
804100.0,4.0,2.5,3070,2.0,0,3070,0
594000.0,3.0,2.25,1270,2.0,0,1060,210
1150000.0,3.0,2.0,2110,2.0,0,2110,0
374500.0,3.0,2.25,1400,2.0,0,1400,0
450000.0,4.0,2.75,2310,1.0,2,1330,980
744500.0,5.0,2.5,2700,1.0,0,1750,950
913888.0,5.0,2.25,2370,2.0,0,2370,0
760000.0,4.0,2.5,2760,2.0,0,2230,530
346500.0,2.0,1.75,1610,1.0,0,1010,600
280000.0,3.0,1.75,1230,1.0,0,1230,0
557500.0,3.0,1.75,1900,1.0,0,1900,0
260000.0,3.0,1.5,1580,1.0,0,1140,440
1330000.0,3.0,1.5,1940,1.5,2,1940,0
640000.0,3.0,1.75,1620,1.0,0,1040,580
205000.0,3.0,1.0,1230,1.0,0,1230,0
957000.0,5.0,3.25,3160,2.0,2,2180,980
625000.0,5.0,2.5,2700,1.0,0,1950,750
680000.0,4.0,1.5,1880,1.0,2,1440,440
150000.0,2.0,1.0,890,1.0,0,890,0
255950.0,3.0,2.5,1720,2.0,0,1720,0
246500.0,3.0,2.5,1620,2.0,0,1620,0
450000.0,2.0,1.0,1380,1.0,0,880,500
595888.0,3.0,1.75,1870,1.0,0,1870,0
454000.0,3.0,1.0,1970,1.0,0,1970,0
299900.0,3.0,1.0,1110,1.0,0,1110,0
200000.0,3.0,2.0,1190,1.0,0,1190,0
346500.0,3.0,1.0,1150,1.0,0,1150,0
585000.0,4.0,2.75,2890,1.0,0,1560,1330
383000.0,3.0,1.75,1500,1.0,0,1500,0
519000.0,4.0,2.5,1950,1.5,0,1250,700
410000.0,3.0,1.5,1250,1.0,0,1250,0
578000.0,4.0,2.5,2070,2.0,0,2070,0
395000.0,2.0,2.25,1350,2.0,0,1050,300
364000.0,3.0,2.5,1800,2.0,0,1800,0
240000.0,3.0,2.25,1481,2.0,0,1481,0
328423.0,3.0,2.5,1730,2.0,0,1730,0
594000.0,4.0,2.75,2720,2.0,0,2720,0
425000.0,3.0,2.5,2320,3.0,0,2320,0
309620.0,3.0,2.5,1860,2.0,0,1860,0
260000.0,5.0,2.5,2025,2.0,0,2025,0
975000.0,5.0,3.0,2620,2.0,0,2620,0
937000.0,3.0,1.75,2450,2.0,0,1750,700
518500.0,3.0,3.5,1590,3.0,0,1590,0
1050000.0,4.0,3.5,3450,2.0,0,3450,0
350000.0,3.0,2.25,1780,2.0,0,1780,0
826000.0,4.0,2.5,3060,2.0,0,3060,0
225000.0,3.0,2.0,1700,1.0,0,970,730
235867.0,4.0,2.0,1330,1.0,0,1330,0
399000.0,4.0,3.0,3060,2.0,0,3060,0
177500.0,3.0,1.5,1220,1.0,0,1220,0
224000.0,4.0,1.5,1600,1.0,0,1600,0
302000.0,4.0,1.75,1530,1.5,0,1530,0
760000.0,3.0,2.5,1980,1.0,0,1980,0
460000.0,3.0,2.5,1730,1.0,0,1210,520
415000.0,3.0,1.0,1170,1.0,0,1170,0
669000.0,2.0,1.75,1950,1.0,3,1160,790
254600.0,3.0,2.0,1470,1.0,0,1470,0
357250.0,3.0,1.5,1400,1.0,0,1400,0
670000.0,3.0,1.5,1490,1.5,0,1490,0
440000.0,4.0,1.5,1770,2.0,0,1770,0
1025000.0,4.0,3.5,3320,1.0,2,2040,1280
320000.0,2.0,1.0,950,1.0,2,950,0
310000.0,4.0,2.5,2430,2.0,0,2430,0
772650.0,4.0,2.5,2660,1.0,0,2660,0
669950.0,4.0,2.5,2670,2.0,0,2670,0
690000.0,5.0,3.5,2720,2.0,0,1860,860
663000.0,3.0,2.5,2480,1.5,3,2480,0
300000.0,3.0,2.25,1780,1.0,0,1780,0
225500.0,2.0,1.75,1590,1.0,0,1590,0
320000.0,3.0,2.0,1550,1.5,0,1550,0
775000.0,3.0,2.75,2850,1.0,0,1920,930
805000.0,3.0,2.75,2600,1.5,2,1600,1000
252750.0,4.0,1.0,1230,1.5,0,1230,0
254000.0,5.0,2.0,2080,1.0,0,1740,340
435000.0,4.0,2.75,2110,1.0,0,1510,600
460000.0,4.0,2.5,2550,1.0,0,1300,1250
268000.0,3.0,2.5,1650,2.0,0,1650,0
446000.0,2.0,1.5,1370,2.0,0,1080,290
285000.0,2.0,1.0,1010,1.0,0,1010,0
530000.0,3.0,2.0,2330,2.5,0,2330,0
402000.0,2.0,1.0,620,1.0,0,620,0
358000.0,3.0,1.5,2450,1.0,0,2450,0
354950.0,4.0,2.75,2530,1.0,0,1280,1250
405000.0,4.0,2.5,2220,2.0,0,2220,0
315000.0,4.0,2.5,1940,1.0,0,1140,800
280927.0,4.0,2.25,2070,2.0,0,2070,0
440000.0,4.0,2.5,2160,1.0,0,1390,770
270000.0,4.0,2.25,2600,1.0,0,1600,1000
755000.0,4.0,2.75,2880,1.5,0,2100,780
289659.0,4.0,2.25,2260,2.0,0,2260,0
555000.0,5.0,3.0,3640,2.0,0,3640,0
450000.0,3.0,1.5,1530,1.0,0,1530,0
1145000.0,3.0,2.5,2490,2.0,0,1670,820
495000.0,3.0,1.75,1440,1.0,0,1440,0
1250000.0,3.0,3.0,3760,2.5,3,3060,700
580000.0,4.0,1.75,1720,1.0,0,1420,300
560000.0,4.0,2.5,2480,1.0,0,1510,970
450000.0,2.0,1.75,840,1.0,0,700,140
815000.0,3.0,2.0,2270,1.0,0,2270,0
354000.0,4.0,2.5,2580,2.0,0,2580,0
279900.0,3.0,1.75,1580,1.0,0,1580,0
339000.0,2.0,1.0,950,1.0,0,950,0
1340000.0,4.0,3.5,3190,2.0,3,2160,1030
815000.0,4.0,2.75,2620,1.0,2,1310,1310
638000.0,3.0,2.0,1660,1.0,0,970,690
475580.0,3.0,1.75,1520,1.0,0,1520,0
243800.0,3.0,1.0,1140,1.0,0,1140,0
600000.0,3.0,2.5,3240,2.0,0,2910,330
620000.0,3.0,2.0,2460,1.0,0,2460,0
750000.0,4.0,2.75,1750,1.5,0,1750,0
626000.0,3.0,1.75,2430,2.0,0,1760,670
230000.0,3.0,1.0,1060,1.0,0,1060,0
537000.0,3.0,3.0,2410,2.0,2,2410,0
210000.0,2.0,1.0,720,1.0,0,720,0
200500.0,3.0,1.75,1260,1.0,0,1260,0
